,text,sentiment
2958,tangena wa kog brain cells bilin inanyo,0
2959,inang teacher pinagawa kumpleto aq tas babalik ung gawain kang binalik sakin tas ulitin nabalik tanga nabalik sakin,0
2960,green yellow,0
2961,deped idea hard modular online,0
2962,pagod,0
2963,aba ah simula tuesday nakaka pasok hangang nov magiging days pumasok hahaha vacation vacation,0
2964,spending stressing game zfkcvgtujp,0
2965,pucha,0
2966,amp used celebration bowl show university programs last went celebration bowl another record breaking freshman record fall academics key university growth,0
2967,adding yoga since leg def feels worries yogui dog around pacing ub uowpgmg,0
2968,bagyo makakapagbigay college,0
2969,amputa pumapasok com,0
2970,seeing videos posts slu issue reminded stand state country stand stays still jud gihapon say ug mamgamatay man gihapon aning set nato run hunongon jud,0
2971,want huhu lt,0
2972,grabe dai tas nakakaalam nagiintay lagi prof tas iintayin,0
2973,grabe itong sem umuulan case digests ganito charot,0
2974,meanwhile wokes,0
2975,nd lng q ayoko pota,0
2976,psst mahal sorry natweet anways good morning kamusta tulog kita panaginip actually masaya mas masaya ingat mahal kita sobra galingan today ah yakap mwah labreport,0
2977,aghh finished scheduled exam today almost done exam last exams tomorrow owww please huhu pagod utak mentally drained pati activities,0
2978,gekapoyyy kos akung bogo ayy hahahahahahahahahahahahahahahahahahahaahhahahahaha,0
2979,mas matagal pagpapatuyo damit,0
2980,breakdown,0
2981,first,0
2982,kc nagka sakit baby,0
2983,thanksgiving november return monday november gatorsforever preparefortakeoff check calendar jhxsiew su dmrxoxhm,0
2984,q alam uunahin please rest bansa natin modules uunahin,0
2985,practice,0
2986,using black propaganda government administration brainwash minds reason shared post oozome last brainwashed communists,0
2987,cb treasure late nanaman bosit,0
2988,hay next ulit pasok,0
2989,college anymore sympathize calling heart goes friends family light north time accept supposed light way extinguish,0
2990,enroll pagod,0
2991,mars gising us,0
2992,txt true tomorrow x together give us hahahha,0
2993,yawa wa moy konsiderasyon notify gihapon gclass deadlines ug buhatonon malooy sad,0
2994,oo nasa magandang estado ligtas bagyo apektado higit ninanais kapatid hiling mapakinggan clsuacademicbreaknow clsuacademicbreaknow,0
2995,grasp meaning nangyayari literally acads acads,0
2996,hina highblood hybrid setup pls,0
2997,kahapon trending ibibigay n yo min f f seriously rugby pabango n yo ched,0
2998,hindiiiiiii items mtap next next price pay,0
2999,unta subj ron math midterm ugma sheyt,0
3000,hear hear plea pagodnakami h emeiefcq,0
3001,ayaw yo pong releasestipend pls,0
3002,help accounting assignment get touch us ass breakdown complex assignment chewable chunks accountinghelp accountingassignmenthelp homework aum,0
3003,hahahaha gago q yhebcs,0
3004,loob gumagawa parin works,0
3005,yup know kakastart klase sobrang nakaka drain,0
3006,please rue habjnc,0
3007,aga aga negative tweets estudyante masisisi way vent pagod give us please really pls pls pls pagodnakami,0
3008,deserve kaayo nako ning shat shat,0
3009,pagod first,0
3010,nawalan time kpop,0
3011,hais ibang crush,0
3012,grabe man diay kaayo kakapoy aning giingon uyyy,0
3013,even teachers difficulty piyu give us,0
3014,oras mark lee,0
3015,miss limang alikabok,0
3016,haha puta nagsisink gaano kaloaded next weeks,0
3017,tangina bongga makaporma tas papansin sakin nasasaktan nako lq xxmi,0
3018,inangyan nmkasigdk,0
3019,long weekend means tigbuhat requirements,0
3020,ha nakakapagod,0
3021,nabuhayan,0
3022,first sem drained dalang dala pagod last pagodnakami,0
3023,naol,0
3024,galeee hahahahahahah yawa,0
3025,yes,0
3026,pls,0
3027,tangina naka page ccn pagod nako pwede charot hahahahaha,0
3028,ahahahahah tangina yatang magisa naghihintay bwisit nayan yawa hahahahahahahahaha,0
3029,nagsisimula,0
3030,kapagod tong st kaka stress,0
3031,galit kame charot hahahahahaha,0
3032,hell chanhee yh q went live,0
3033,posting pagod,0
3034,pls malaca,0
3035,ever since discovered since last know whole perspective life fuck jdksjdksjdjsk bang character development diyan teh academically smart,0
3036,binabawi inactiveness smth night aaaa busy modules,0
3037,cutiee,0
3038,ayaw pumasok bukas,0
3039,byahe paschool pagod,0
3040,bak ganon alam mahirap blended learning wla p ask lng nman,0
3041,sunod sunod inom huwajahsuhwuaja,0
3042,pls napapabayaan koryano,0
3043,kumusta tomasino matapos ilang buwan online classes kumusta tomasino qrt sagot makiisa estudyante panagutin rehimeng duterte pirmahan q pglvj compassionforthomasians oustdutertenow cwnzfnhyv,0
3044,tangina deped,0
3045,sorry zer kog balik rakog ganahan nako hahahahha,0
3046,char hi yrksbmb,0
3047,allowed tamad tamad starting next isusumbat sayo nagka,0
3048,mukha,0
3049,buti hahaha lately motivation aral,0
3050,pota mamatay hahahhaha headache kanina pang umaga tas energetic shet,0
3051,andaming louisians dumadaan hirap pandemyang idagdag natin unti unting pagdeteriorate mental health kalusugan baluktot sistema online learning uslsuspendonlineclasses dobetterusl,0
3052,hoy joke potek siguro prof prog magtataka yon lagi unang papasa cpp hihi pabibokid nakakapagod,0
3053,literal potek nagawa hahahahah,0
3054,enrollment pagod nako pagodnakami,0
3055,dami kompan bosit yoko,0
3056,deped hahahahahaha hanap matino pasok,0
3057,gave us first two years focus enhypen comeback,0
3058,ayaw ayaw magaanounce gabi wtf deped,0
3059,pagod commute hahahahahahaha,0
3060,zoom bts overtime egul hahaha charot,0
3061,shara batch dagsintala pshs clc schoolmate left behind walangiwananpisay walangiwanancvc tingnan buong pahayag zg accf n,0
3062,nung sinabi natututo nagpapasa requirements nagbibiro non sobrang hirap online nakakapagod pagodnakami,0
3063,stayed awake till finish editing video requirements pe come back phcking tired see teachers mad google meet thought strictly mdular optional,0
3064,pshs cagayan valley campus ignoring pleas refusing suspend classes cvc thing grabe consistency mamsir walangiwanancvc walangiwananpisay,0
3065,akala memo bagong labas kanina sheyt hindii anan ngay smu awan talagan,0
3066,miss manood kumu ls hahahahaha anjisalvacion,0
3067,orientation pagod,0
3068,alam imbis review whole nagbabasa aus hahahahahahaha bumagsak madidisappoint hahahahahahahahaha,0
3069,us q charot mppgzz f,0
3070,okay final matutulog bahala bukas iiyak ccram activities inaantok mentalhealthmatters wearenotrobots defreezingangschool,0
3071,updated active huhu forda f f,0
3072,oh kita dami aces depress studies,0
3073,meron bukas pagod hahahaha hahaha,0
3074,pagbalik klase exam bungad,0
3075,sinabay souls hahaha schools provide dates health one really disrespectful,0
3076,kuyawag oy dri man hospital paengnan hahahaha,0
3077,makiki tweet kase ayoko mentalhealthmatters,0
3078,thanks consultation gt,0
3079,nagbibigyan konsiderasyon kalagayan aaral sapilitang aaral gitna nitong nagdaang sakuna basahin buong pahayag anakbayan valenzuela fkgqthoiv oustduterte ldrje mzr,0
3080,truamatized sound alarm huhu,0
3081,kag ngaa kagina naisipan indi online gatuon hate acads,0
3082,transfer parehas stress sat mon hahahah hatag,0
3083,mukang malabo magka samin huhuhu,0
3084,us fail continuously failing soon expelled people spark katipunan response harry roque empty threats nostudentleftbehind acadbreakmunaadmu wy lv niu,0
3085,nagising icheck ung acoustic version mu tas hilamos tulog ulit sarap,0
3086,pls,0
3087,newepisode peace lovecast ep musicology part one streaming musicologist breaks article dangelo voodoo technology african cultural memory ritual popular music consumption h eoblqzx wwyacngyly,0
3088,grabe haba,0
3089,saturday sunday pasok samin kmi robot nagkakasakit,0
3090,nagrereklamo ayaw pumasok honors ate thank lord thank google brainly klasmeyt jybwirf xc,0
3091,lpa pota hahahaha magdidisco internet patay sindi net nawawala hay buhay yestoacademicfreeze fqd wneq,0
3092,kamiss pagpuyatan one piece,0
3093,nakakapagod orientation,0
3094,ulit pls ayoko commute,0
3095,bat gagawa,0
3096,miss offgun lmwoijqf,0
3097,tuition fee expensive increasing join cebu wide consultation grapple pandemic educational sector remains left behind junktofi v nai,0
3098,late,0
3099,kameng naka pressure wtfbwkcbs,0
3100,tol comeback enhypen bukas p,0
3101,girl im sick tired old bitch imulat yang mata nangyayari paligid jusko qdeymedwn,0
3102,order breakout binigay,0
3103,asking multi billion dolomite beach fking,0
3104,acad minomove deadline umay brad,0
3105,papasok umaalis pwesto karapat lfcn czy walangiwananlasallian nooneleftbehind,0
3106,pagod naq,0
3107,trueeee charet hahahahahha,0
3108,tangina nakakapagod humiga,0
3109,local takes minute meltdown enjoy kim seokjin,0
3110,gi sabay ras weekend og holiday salamat tanan oreos,0
3111,daw araw hahahah,0
3112,social media guys hehe,0
3113,instead intrams ky nlng,0
3114,wag tanungin meron nako purposive padin hahhahahaha,0
3115,plzz,0
3116,loverhina avvie fernando almalves letra module gawa duterteinutil,0
3117,hnggg online relationship long distance relationship naglalast distance learning face face next january next balik madami napinsala puro kaululan iniisip,0
3118,tanggalin peyups reading susunod calendar full f f probably simula next,0
3119,puta ayoko monday hahahahaha,0
3120,bosit hahahaha papasok bukas tannggggg,0
3121,ayoko pagod p qdgrpxn,0
3122,panawagan meme kulay virus layout bulsuleftusbehind nasaansigascon oustduterte,0
3123,walay kay magansi skwelahan apil deped ug ched business gt service,0
3124,nalaman haha hirap ffb ah,0
3125,klase ayamams diba,0
3126,nageexam natin pre sean san nakikita yun dikamirobot,0
3127,amp,0
3128,pwede dun ease,0
3129,totoo dami pang inconsiderate professors instead lessening workload lalo pang dinadagdagan kakaibang education system buhay nakataya,0
3130,pwede time bts,0
3131,petition sir,0
3132,mas malala dun pakikinig deped hahhahahhahahhahahahahha,0
3133,nakakapagod girl,0
3134,putangina printer nasa bahay baha e xmfrbld,0
3135,asikasuhin concerts aattend,0
3136,umabot punto mawalan gana aaral edukasyon tamad sadyang malasakit nakapaligid samin makakapokus puro masasamang balita nalalaman,0
3137,sorry mom died found father leukemia understand feeling horrible heart breaks,0
3138,gaano kabilis magsingil tf ganun kabilis take action concerns slu tama pagbulag bulagan wag puro module wag puro tuition time academiceasenowslu walangiwananlouisian mentalhealthmatters,0
3139,sem daw bigay quiz activity pwede yun,0
3140,lunch work talking grateful past working experiences including bad ones coworkers honestly speaking think met worst kind people met workplaces stayed world schools,0
3141,grabe hahahahhaahahhaahahaaha buwan bakasyon paring balita pasukan samin,0
3142,pagod edit,0
3143,forda ferson,0
3144,au putanginamo,0
3145,hatdog nagpa online yestoacademicfreeze nhl cki,0
3146,loe late huhu chz slay beh rycnqcf,0
3147,talagang,0
3148,saet ulo haup,0
3149,akala nakakaramdam literal pagod magaral grabe pressure sakin ung expectations sakin plus daming nangyare sakin past months bigla bigla tumutulo luha pagodnakami,0
3150,bruh im fucking lazy wheres,0
3151,pasok baket,0
3152,daviess owensboro ind boards endorse mostly identical calendars return aug fall winter spring breaks included ahead slated last classes q g nx fk jxou ge,0
3153,classmate shouting checking quiz,0
3154,pagod commute script reporting,0
3155,tangina fleece,0
3156,matagumpay malawakang protesta aaral saint louis university slu baguio city matapos inaprubahan panawagan nitong gat c x,0
3157,potangina sayang tuition,0
3158,hoy gago nagsisimula klase,0
3159,nakapag sakin far breakdown natatanggap,0
3160,taga scroll nako diris twitter puro jud rant activities yawa haahahaha yarn,0
3161,warahell pls,0
3162,received message long ago open cam exam calculus next anxiety starting creep hope fail one notoonlineclass calculus anxietyshits,0
3163,alam abt sabog nakikita kolang news tiktok goodluck meron lt,0
3164,seeing ended weak,0
3165,please let next,0
3166,makahinga months,0
3167,naol,0
3168,crush,0
3169,uc bat kaming daming pahabol activities,0
3170,time enhypen,0
3171,role media,0
3172,alert ched chairman popoy de vera rejects nationalacadbreak amid crisis situation amp youth massive urgent nationalacadbreak amp ched exhibited nothing criminal negligence chedpanagutin youthstrikeph xxhebs ds,0
3173,green sinabay undas tas tambak gawain,0
3174,pagodnakami hoi ungas college ewan lng papasok library alam tapusin thesis research full load schedule pasalamat pindot lng laptop makapagresearch demuxfyke,0
3175,pumasok bukas hmp,0
3176,october sst saturday take sst acad lmao oo much works pass bye,0
3177,deped goal left behind tingin napagiiwanan tingin ayos samin hinde unti unti kaming naiiwan kaming natututunan,0
3178,buong acad breakkk,0
3179,kc pinabayaan enhypen,0
3180,hate set really late w atleast next semester walangiwananup nostudentleftbehind,0
3181,lost many friends send answers often emotionally drained,0
3182,first stress,0
3183,next next uwi kaaaaa uuwi hhahahahahha sakto preeee shot,0
3184,napapagod estudyante sunod sunod works iprioritize kondisyon mental health estudyante ipagpahinga isipan acads,0
3185,ayaw face face aba rito ho kakayanin estudyante another online mentally physically drain,0
3186,kalampag reaction post bsu hahahaha,0
3187,personal reasons hashtag invalid trending face face season schools everyone excited struggle,0
3188,dangal husay patuloy nagdurusa isko iska kasalukuyang sitwasyon walangiwananup qgtuc xjd,0
3189,ayoko magaral chz,0
3190,fucking admit online classes fucking flaw andaming nadedepress demands online classes teacher man ddtggivlmy,0
3191,fake,0
3192,daw mapapa way patay bakal coffee kag food bwiset hahahahaha,0
3193,syempre aasikasuhin capstone yun,0
3194,bukas book finacc sinarado basa unadjusted transactions naramdaman pagod hahahahahahahahahaha,0
3195,using hashtag still first nursing believe last lng draining namn hinay lng nasa tas ilang araw lng examination,0
3196,sinabay undas ulol,0
3197,kayoo den ea madaming nakakapasok ol,0
3198,pls time nct,0
3199,let pray killed end lives hope nang susunod mawawalan buhay failed leaning system yestoacademicfreeze qto uthg x,0
3200,nd stress stress,0
3201,wag pumasok hswgb yj,0
3202,akala bat quiz bukas,0
3203,linog,0
3204,murag joke ing ani mahitabo hekhek rlqtbqzyci,0
3205,pls update buhay koreano,0
3206,ayoco pls,0
3207,dami nagdedemand ched deped ayaw,0
3208,pagod nako,0
3209,papasok pagod,0
3210,andami pinapagawa akala bpsu,0
3211,fucking implement fucks sake hq rf,0
3212,pls yet acting frozen already,0
3213,pagod hahahahahaha,0
3214,ayoko naa pumasok charr hhahaha pagtapos pagpuyatan research,0
3215,abc z yes b june c jus madami hahaha e jench f mundo ivos h black crush j k pogi l man gobot n salamat p jus ulet hahaha q bat pogi r life tho bata dahan dahan,0
3216,bwisit tinambakan gawain,0
3217,joke ahkdbwkwbd,0
3218,pwede bang october ayokong istorbo comeback enhypen,0
3219,please nakakapagstan chz,0
3220,dipako napasok stress kakaisip,0
3221,korique anteh emz,0
3222,deserve exam,0
3223,hinding magsasawa ipaglaban tama alagaan tayong estudyante robot galaw nang galaw napapagod tao kaming estudyante karapatan natlacademicbreaknow,0
3224,impossible pay dbp bank acknowledge online transfers nearest dbp branch least hours travel time said,0
3225,nagpaka buta bungol,0
3226,chz,0
3227,missed jakehoon live,0
3228,robot estudyante,0
3229,ilang months nakong nangungulila koreano month,0
3230,tanginang sinabay weekend holidays,0
3231,st tgbt,0
3232,tambak gawain,0
3233,epekto sang way,0
3234,nobody breaks heart validation shit breaks heart,0
3235,victims state negligence education system,0
3236,letting loose tonight hehe,0
3237,kabataan sumisigaw sumigaw ngunit ayaw pakinggan aaral gitna pandemya mamatay covid depresyon mamatay ilng estudyante n winakasan kanlang buhay balak nyu p dagdagan,0
3238,pakisuspend pasok bukas please rispgbgjul dplgou wq,0
3239,kay murag flash among prof ed activities,0
3240,att unisa irm days beginning irm portfolio exam know legal research struggling contact via link ajsgilg lawschool lawstudents unisa djsbu peace psh yk,0
3241,paki cancel f f classmate moa teume swith arianator wearenotrobots,0
3242,potek sched ayoko niyan takot makidnap otoundsrbr,0
3243,baka kapalit ha hahahaha,0
3244,beyond tired pagodnakami,0
3245,utang loob,0
3246,doomed trend pagod hehe,0
3247,hau suspend synchronous asynchronous classes one amp teachers demanding accountability duterte criminal neglect compassionforangelites rgto ehk,0
3248,today st immediately wanted,0
3249,ah ayaw kagrupo,0
3250,ampocha venqgwnfm,0
3251,lucknow dr babasaheb bhimrao ambedkar university lucknow university lu decided give winter teachers speed session derailed around five months,0
3252,hahahaha last pani dae tungod atong iyang post iyang privileges tuo anang,0
3253,bsu bauan tech,0
3254,pagod pota,0
3255,fucking made hahahahahah,0
3256,please napapabayaan bebe,0
3257,idk eon,0
3258,hinde sta start classes,0
3259,sign poba,0
3260,daw days,0
3261,pasok mamaya ayoko,0
3262,pwede paextend,0
3263,fucking busy pls la time magbasa j,0
3264,alam season palaaa charottt dinamay acads,0
3265,next start pasok ramdam pagod,0
3266,orientation pagod,0
3267,chill chill today yesterday yesterday yesterday tas tomorrow tweet hahahhahahaha,0
3268,pls lutang lutang dami kaseng,0
3269,one death many l rqy,0
3270,thanksgiving november return monday november gatorsforever preparefortakeoff check calendar jhxsiew su g v hy awx,0
3271,gagi literal,0
3272,salamat sinabay weekend undas ha salamat,0
3273,pup pasok whole oh plmun bekenemen,0
3274,orientation pagod,0
3275,makagawa au,0
3276,papasok janaksnssisnkdk,0
3277,tagal,0
3278,nagmimistulang robot manika kabataan ngunit nananatili kayong bulag bingi nakikita naritinig,0
3279,finally pong magaganap,0
3280,gago tamad ryx weeks wtf,0
3281,stress ulit acads wahaja dati puro twice pics nasa gallery puro pics board,0
3282,napa aga ulit pasok bukas hahahahahaha,0
3283,ayiiieeee kala month hahahaha,0
3284,nov municipal mayor suspended nov last minute decided move saturday next,0
3285,much ask please,0
3286,september pasok,0
3287,pls,0
3288,aaaaa ched takot natlacademicbreaknow nostudentleftbehind oustdutertenow,0
3289,feu nrmf gives ease also feu still gives assignments suppose punyeta kwenta ease nayan putang ina meron meron assignement bobo,0
3290,also calls department education issue teachers greatly affected typhoon tell pautuyin plantsahin modules kokolektahin isasampal makakapal mukha,0
3291,charing,0
3292,natatae lagi klase masama sakin,0
3293,qn usy pi,0
3294,put momentarily teachers nakakaranas trangkaso masama pakiramdam,0
3295,acadease success sta mesa turn fix connection problem uuuuuy midterms,0
3296,tas high honor potangina kakahiya,0
3297,ginalaw bsu baso yes,0
3298,graduate cutie eo wd ww,0
3299,sakit natapos ngayong araw hahahahaha,0
3300,dazerve ha ulol,0
3301,mahmoud amiry moghaddam called universities institutions around world support demands condemn outrageous violation university campuses islamic republic forces please silence vqnqouzlq,0
3302,hehe,0
3303,kay cold gibati iya,0
3304,daghana nakog hunahunaon oy hahahahahaha bekenemen sti tagum hahahahaha,0
3305,least,0
3306,staff union universities monday warned nigerians federal government kept withholding pay new crisis country universities would transcend nigerian government apc hated education boko haram hated western education vjykxf xga,0
3307,uso,0
3308,bang oneweek jan depedd,0
3309,sakit gr,0
3310,true bukas ung unang pasok pagod pls charot baka mabusted tweet zyv hczgao,0
3311,mennnn,0
3312,im tired,0
3313,taas kay amoa yeyyyyy lt,0
3314,madaming iniisip dumagdag tong cocomment proprotesta nabasa tamad daw magulang kayang turuan anak sheesh sorry rant,0
3315,seeing many suffer tiredness exhaustion honestly brings tears natin deserve anong sipag tiyaga talagang sense fulfillment pagodnakami,0
3316,hahhahahahahhahah joke,0
3317,tatlong oras enha chos namimiss,0
3318,currently writing argumentative essay gay marriage huhuhuhu pls espiritu kasipagan saniban,0
3319,kwento kaibigan mong nakiki honors,0
3320,needs mentally drained,0
3321,sobrang nakakapagod sis pahinga,0
3322,want explain different dialects language agreed upon tired let make coffee,0
3323,really think institutions would listen hahhahaha height pandemic everyone struggling proceeded classes pandemic stop broken ph education system,0
3324,nakakapagod hagdan,0
3325,google docs paved way temporary deadlines still deadlines professors always lenient gt,0
3326,pwede eervuvp wd,0
3327,hence must one united fight shall longer subjected inhumane compromises brought poor decisions education sector regime duterte ligtasbalikeskwela lbeconducivepup,0
3328,punyeta andami tweet inspire abt bts studies olats exam,0
3329,tangina stan teacher physical science exam mins manlang rereply questions,0
3330,nakaka stress hagdan tangina,0
3331,kumpleto tulog bombarded reqs pagkagising pagodnakami,0
3332,dont experience situation struggles mean show care nostudentleftbehind oustdutertenow,0
3333,unang araw pagod nako hahahhahahaha charot,0
3334,debesmscat cares daw dili lagi uso,0
3335,palagi aaral haysss,0
3336,wow trending yellow bigay reqs robot teh pagodnakami,0
3337,dati nagwiwish face face tintrend ulit itong baliw haynaku ppl,0
3338,mentally physically drained first month pagodnakami,0
3339,ubos biogesic sakit,0
3340,stress nako ee xtuqcih,0
3341,announcement classes november amp according office dean classes said date given november holidays november considered midterm examinations v syliue,0
3342,today start klase tas trending,0
3343,totoo know impossible magka pls wag bahusan activities grabe lam dati nasa bahay pahinga hihiga kama tutunog nanamn phone pota maawa,0
3344,tnginang pati pagbreakdown kona maisingit n kc,0
3345,geez im stressed damn online,0
3346,ayun adik panonood real paranormal activities tas crime documentaries tas ol punyeta makapanood ayos kase,0
3347,forgot en clock today huhu time baby,0
3348,loh,0
3349,bwisit sinabay weekend undas haha hustisya,0
3350,sainyo yun buong pilipinas try ikot buong ncr sige survey estudyante magiging maingay online kayong privileged,0
3351,hahaha hinihingi ibibigay sayo ham cheese potacca fgm faywos,0
3352,qt vn kn,0
3353,gago ala pasok tru fjll xmn w,0
3354,please hahaha apaka lala sitwasyon natin natin maitatanggi pagod pinu push new normal pangit sinasakripisyo teachers natitirang katinuan mental health,0
3355,gikapoy najod skwela pwede,0
3356,ulit ginamit fave boxer kala one wk malabhan gamitjn first ftf kingina monday,0
3357,bad career plan took mainly really wanted take control time years climbing career ladder think im still young make feel guilty inspired,0
3358,tangina first homework tinatamad,0
3359,tanginang uxhs plfww,0
3360,maka ani hahahaha,0
3361,tas aga nagising,0
3362,bang pagod commute,0
3363,matutuwa tlaaga makikita feed,0
3364,pasok monday gamit hahahaha chos,0
3365,mission nigeria said current f j visa eligible renew visa without interview return nigeria winter,0
3366,nakakapagfocus kay hajiro,0
3367,opisyal pahayag rise education baguio ika unang taong komemorasyon baguio wide campaign ngayong araw ginugunita natin ika unang taon magmula nang sama samang ikampanya konseho estudyante ibang unibersidad zbcspkw,0
3368,hirap hirap bohai bhie,0
3369,daming susulatin puta mapeh english math ap tle checking tomorrow hahahaha,0
3370,nakakatamad review haha,0
3371,nt sleep moduleisdefreezing stressbecauseofmodule j hahahahha fault tho,0
3372,bad career plan took mainly really wanted take control time years climbing career ladder think im still young make feel guilty,0
3373,putangina e aaral tangina netong tigil tigilan,0
3374,panicking baka live sha tas borlog omaygosh ndi aq papasok maaga kdy xrjbc,0
3375,online mentally draining us pagodnakami,0
3376,masyadong sagabal fafangirl,0
3377,ayoko papasok ulit bukas,0
3378,core values sinasabuhay pang orientation pagodnakami,0
3379,ayaw online peruu ayaw den f f ayaw den san kmi lulugar hqhahahaha,0
3380,reklamo parent mama daw oonline days anong magagawa maintenance daw converge nagbibigay gawain videos gc section bawal mawalan internet teacher,0
3381,tangina sinipon cancel ftf bukas hahahahhahha,0
3382,guys deserve yeah lemme rest whole ass,0
3383,jk,0
3384,ayoko kiss lambing,0
3385,namumulubi kabibili band aid bandage hwhsjsjns pls xhz,0
3386,kaming poging kaklasi,0
3387,maghapon online social media nagagwang maglaro online games kdrama marathon comback inistan kesyo tulog stream pro dating aaral hihingi amazing db,0
3388,pasok nanaman tomorrow,0
3389,meganon kasisimula classes humihingi jhrenftrfr,0
3390,pagod bumyahe ypjavayo x,0
3391,haha first pagod,0
3392,deped ched ever see still meet f f klase lalo groupworks pointless magho hold distance learning classes baka deped ched academictwitter,0
3393,ready,0
3394,ayoko night ems hahshhaha,0
3395,maypa uban univ naay cit bekenemen,0
3396,utak hahahahaha buhok harapan hahahahaha,0
3397,hahahahahahahahahaa putangina,0
3398,honestly learn anything learning amidst pandemic ineffective modules ineffective attend classes compliance learning gives us stress causes us breakdowns kayanon man czo hj zew,0
3399,puta toh,0
3400,man anemic breakdown meron,0
3401,lng dami pang cases bat declare doble hirap duterte resign,0
3402,damng problema bawasan natin dqtlvxzm,0
3403,malabo malabo mata egul lods oustdutertenow endthesemup oustdu,0
3404,exploring politics seeks help empower amp inform national amp global citizens features critical thinking questions amp exercises brief content modules amp move beyond memorization application amp discovery,0
3405,would rather die attending classes f f staying home veing depressed stress abt home pagodnakami,0
3406,inang activities maubos ubos,0
3407,siyempre mawawala requirements gitna reading first time talk taylor swift presentation let dissect nature themed songs folklore evermore albums next month zztzbwjtvw,0
3408,kasama ask badly one vsllmacopi,0
3409,tiktok rap zesty drake meme explained terms viral author british tiktoker hannah lee spoke newsweek viral video series hanalysis breaks rap lyrics qxarrnkfrd,0
3410,miss meredith shuta nakakanood andaming gawain every,0
3411,mental breakdown alert want cry bad time modules instead tears filling inside feel like going snap anytime bro want end hadxzwj,0
3412,know risks much higher fear corona still many brilliant minds supposed lose online classes even mental stability way hand us handle still hope hear,0
3413,good morning today start next pasok yey unrealistic khshshs r bfjfi c,0
3414,think online classes stopped classes started cried lot already often random breakdowns stress decided tweet,0
3415,university administration include semestral mental health midterms disapproved despite passed assembly objections abstentions vice president affairs vpaa dr earl jude paul cleope rejected proposal,0
3416,know even take sunday pressure real,0
3417,bang jan malapit magkaroon libreng kape mani bahay oh,0
3418,utang loob napagod kamay kasusulat notes,0
3419,one magsaulo naiwang kpop dance trend maglaba sang katutak damit,0
3420,binasa teacher instruction video lesson naintindihan binasa bawal magtanong naguluhan bawal magtanong pilot section bawal tanong nagtatanong puro sarcasm sagot zoh tvcgin,0
3421,totoo hahahahha acadease,0
3422,set fire god academictwitter academicfreedom gracefully broken,0
3423,selling illegal sell get arrested pronto frustration life ticket law even burning papers crime someone warn please,0
3424,make hmpk,0
3425,supplies,0
3426,matatandaan anong naiintindihan anong ipinasa,0
3427,miss feeling hehez days saraap swimming,0
3428,using hashtag comedic purposes pagod kayong introduce makes harder voice real struggles much unnecessary workloads despite giving enough resources,0
3429,tags schoolwork commission cheap commission cheap commission affordable commissions commission research essay movie review book review reaction paper logo making infographics research paper dopzny sob,0
3430,sstart ung klase august nauurat bahay,0
3431,pohahahahahahah pagod,0
3432,kids depressed right song enroll online classes take criticism,0
3433,opo pagod aq,0
3434,daw deadline friday,0
3435,duterteresign dutertepalakpak oustdutertenow hahayaan nating tumagal ilang buwan taon nakakapagod pagod tayong ginagawang matino tong gobyerno natin,0
3436,hahaha votesb onrawr sb sb joshseoulbillboard rawrawards rawratin,0
3437,beh nakiki chismis kahapon dun kela zeinab tas wilbert nung dumaan revelation post xian fb feed bigla marites hahahahaha shett buti,0
3438,hahahahahahahahhahahaha joke,0
3439,shutanginang buhay nagmamadali kayu deadline kfkxkkskxkx naiistress pwede,0
3440,kikilos estudyante mapakikinggan clsuacademicbreaknow,0
3441,hehe,0
3442,next still going online classes thinking workloads get done college makes feel unmotivated,0
3443,grabeeee suicide nd nursing schoolmate huhhhuhu ched papakinggan,0
3444,today nov,0
3445,wakas,0
3446,mental health condition worsen tons activities teacher giving even catch always submit late,0
3447,pahirap deped ched dba bulok tinatapon ayaw ayusin yang sistema pinost social media puro magaganda amp yestoacademicfreeze,0
3448,furthermore legitimacy individual authored information well qualifications composing content verified fake news,0
3449,ngayong nalaman section pagod,0
3450,hi yes opo asahan niyong maingay ulit,0
3451,real talk nakapaloob compassion acad policies upd nagmamakaawa kada sem kada sapit kalamidad still poorly managed pandemic walangiwananupd,0
3452,peformance declining going cry guilty much yes,0
3453,namang gwapo kaklase nako ched chz,0
3454,maling mali nagpahinga buong,0
3455,pls coping mechanism ate magpantasya,0
3456,well alam kay fus ramdam fus sya graduate educ training ibinigay sabak ibang adjustment ngayonnn hayy grabe huggg lablabs,0
3457,hahahaha,0
3458,deserve naming bobo,0
3459,nahihirapan pagod kaibahan sweldo kaming estudyante pagodnakami,0
3460,hirap commute,0
3461,shua live nasa,0
3462,nasaanangpangulo nasa katip avenue nakahilata ayun tulog haist youthstrikeph bbodidlfcp,0
3463,naa mi bidet cr,0
3464,actually asking much take time endured much pain unfortunately severely affects mental health robot also pagodnakami,0
3465,ayaw,0
3466,feel guys internet brown gainulan first time hyperventilate liwat tayan kapasa exam feeling hopeless gid presence mind wow step man tani gamay bi gobyerno,0
3467,yes days,0
3468,mass promo like remote learning bagsakan deadline hello nananawagan worst thing pwede ring bumagsak drp grade forced retake subject anyway difference transcript,0
3469,buti,0
3470,special place hell teachers give activities breaks,0
3471,robot,0
3472,chz,0
3473,rn,0
3474,updated koreano koreana,0
3475,means extension end semester extension means shortened semestral,0
