,text,sentiment
1946,pasok bukas eto buhay buhay diwa grabe k n beh pleek,0
1947,good,1
1948,forda hirap maghanap binder,0
1949,cute names semi ia hays,1
1950,charot start klase,0
1951,ayoko nakakapagod nakakapanghina,0
1952,ignorant kahanay gitna malawakan komprehensibong kampanya tong lihis malabnaw panawagang j ar,0
1953,lowkey gustong plate maya maya magsasabi hahhahah,1
1954,jusko mali sina snell netter etc natin update anatomy books eme sbhs ihvw iussndfw c,0
1955,stop romanticizing hardwork diba importante mental health daw study hours nagpapatrend kumakain sinasabi upxac f,0
1956,years ago wokes calling stop romanticizing hardwork breed worshipping leni working hours,1
1957,lab suko ndsemfreezenow,0
1958,closest thing attacking honest mass campaign though eventually choice join correct campaign well,1
1959,hays putangina,0
1960,extension sembreak piyu ready dumaan harap sembreak yun yon char,1
1961,hahahshahaahaha charot cno b nmn tau bigyan christmas,0
1962,mukhang pre,0
1963,taena ata madededs covid acads ata,0
1964,pwede,0
1965,tweet coz lazy nothing hahahahah lmao,0
1966,tumae,1
1967,kinginanyo pati pagtae nirespeto,1
1968,payag f f commute every ganito kahaba pila z yfi liq,1
1969,char inaantok hahahahaha,1
1970,first time happened pandemic sought rescue safety nasalanta let us also magnify calls band aid solution could guarantee pdkyrb vgf,1
1971,makiki tweet kase ayoko mentalhealthmatters,0
1972,f f lagi uy kay trend nasad ning punyeta ning hahahaha hilak pako tung grade yawa way effect r vrludy,0
1973,hehe feeling magrarrant mamaya aaral robot inubos namna libreng oras pagtatanga panonood mup avc hahahhaa,0
1974,legit pasok next pwede,0
1975,tama tama jk hahahahaha sb,1
1976,kasalanan gobyerno,0
1977,mapapa pending due tomorrow,1
1978,kasalanan gobyerno,0
1979,head hurts potangina hahshshhahahahshhahahahahahhahshhhaha,0
1980,works late akooo jaywon selcaaaa rawr j enhypen members,1
1981,pagod j,0
1982,robot charot eme hahahahaha,1
1983,pwede,1
1984,daming pagod nako magaral,0
1985,sagabal aaral support enhypen chz,1
1986,ayoko aral gagokabriones,1
1987,awittt introduce creative way daw okay imma hashtag,1
1988,kdrama,1
1989,fuck samok piste wa koy pake charot ej mofga z,0
1990,natatapos work hahahahahaha,1
1991,ket pang sched,0
1992,kakabakasyon pasok nanaman inamo,0
1993,baka bumagsak nd hahaahahahahahha,1
1994,take deep breath accept today monday pagodnakami,1
1995,aq taga ust boo,0
1996,start klase gc huhu pagodnaako,0
1997,telling ya mangyayari nakikinig deped never pagodnakami,0
1998,omg pwede daw mahawaan virus thru screen deped stop online pls,0
1999,ngaa recess online,0
2000,hahahahahhahahahhahaha,1
2001,charot huhu mamimiss kita enjoy stressful olc balik want huhu take care jane ily lt,0
2002,siguro nagkasakit malapit klase,1
2003,tangina gc section namen teka ready,1
2004,grabe tigil ulan btw,0
2005,jeongina wag aral knowingmypriorities responsible investment suggardad inspirational priorities przjcsmmgl,1
2006,grabe kabataan,1
2007,grabe bangtan university papaexam pasabi biglaan amp review review time limit kingina tas malalaman naka membership pwd magp asa sagot wow robots grobi,0
2008,punyeta andami tweet inspire abt bts studies olats exam,0
2009,baka nakakalimutan hangad ipilit efficient effective flexible,1
2010,hoy anghirap mods nakakamatai tama,1
2011,focc government tinatamad nako,0
2012,tunay palaban makabayan ipinaglalaban pati api nasa gedli ipaglaban ha stopthekillingsph notoendo sahoditaas stoplumadkillings savethelumads activisim artistontwitter tunaypalabanmakabayan artistph g coouxfq,0
2013,aadjust erc ipatupad tigil bayad full statement ywzjyournp lumagda petisyon hnndvzs ku tigilbayad nagmamahalmeralco nostudentleftbehind vkhwykxgo,0
2014,putangina malala,0
2015,received message long ago open cam exam calculus next anxiety starting creep hope fail one notoonlineclass calculus anxietyshits,0
2016,yaan mona malapit matapos tiyaga hahahaha,1
2017,nginangawa wokes wag enrol maglinis kubeta vaccinate hayaan makapag aral willing aral adapt gustong marating buhay mrwxieyj l,1
2018,nagpaka buta bungol,0
2019,hi please spread funny anymore soon going nuts ghiiczjub,0
2020,nakakapagod magreklamo alam namang pakikinggan napala namang nakikinig medyo duda please,0
2021,health first baka gising reqs asaan pahinga rattles cage,0
2022,help send us dm always open academictwitter academicmentalhealth academicwriting academichelp academiccommissions academicwriting studytwt studytwtph academicease fiiygebx,1
2023,cheer sateng pareh hahahhaha yw nato jana ug bagsak aw nsd,1
2024,ayon naka block comment section official page grabe cmu pano makakapag attendance uong section makapag attendance live nakakatawa promise onlineclass deped myramhowwu,1
2025,looking back grandpa died packing things bring hospital think grandpa acads,0
2026,pagod magpahinga oustduterte junkterrorlaw,0
2027,grabe sakit kamay kasusulat hays,0
2028,online learning today like eating shit deserted island unnecessary terrible better dead,0
2029,kabataan daw eka asa bayan punyeta nagsalita nagbibingi bingihan academictwitter,0
2030,enroll jp classes experience best learning admissionsopen science commerce xi xii neet jeemains jeeadvanced hsc batch excellent result jp classes study education trending rabindranathtagorejayanti coronapandemic kbq wlh jp,1
2031,hoy potang eleksyon ini,1
2032,putangina deped procrastinate linggo sampu modules,0
2033,effective face face classes,1
2034,dami reklamo nasa honor,0
2035,covid klase padin pighati,0
2036,deped ched ever see still meet f f klase lalo groupworks pointless magho hold distance learning classes baka deped ched academictwitter,0
2037,ayoko yawaaa,0
2038,handa retdem mamo move,1
2039,susuruwayan barataaa,0
2040,omg bestie meganon magmomodule hapon tas malapit deadline tsaka sasabihin,1
2041,somehow considerate enough every given fair advantage learning environment honestly online classes set really takes toll every mental health,1
2042,one modules many subjects every subject many activities much time rest also want make edits stan acc time tired,0
2043,nd sem gana taps open ulit enrollment gago diko taon online,1
2044,happiness parati pagnaiinis klasmeyts ah au ltn,1
2045,sirang sira utak char nun,0
2046,mas maganda,1
2047,take anymore begging,0
2048,ahhhh totoo pls brpfzpwu e,0
2049,fucking hate seeing classmates go bs,0
2050,totoo axh iyy,0
2051,maglaro kaso tutok burat ngayong araw dam,0
2052,momodule ina aral sniper,1
2053,hi slots today price starts pesos feel free dm us inquires assure quality workloads acadhelper acadessayhelp essayhelp zkfvmorvii,1
2054,new normal classes ps bisaya academicmentalhealth teachershearusout depedhearusout thread,1
2055,feeling stressed home plus classes haisst exhausted,0
2056,kilala ganito siguradong pang guro estudyante nakararanas ganito mas mahalaga talagang iuphold excellence mismong nagtataguyod unti unti nang nauubos cqfxng,1
2057,studyante pagod kelan makikita yon,0
2058,hirap exam namatayan kamag anak due covid,0
2059,makapag aral syempre want ipush kase im one means first place,1
2060,dati tamad ngaun masipag hayss,0
2061,idk hirap hirap online yet parents see much suffering want good grades one makaintindi madama gawain,0
2062,anong karapatan mong murahin teacher awit sayo hahahaha ayoko rito section,1
2063,impact oc grabe sobrang drain kame natututunan,0
2064,anak teacher takot takot kaligtasan aatupagin parin sandamakmak gawain college,0
2065,hinihingi dropping form hayst nakakatamad aral e magda drop ganon yun cmurises wpw urij,0
2066,becoming tiring learning anymore completing requirements sake graduating pls invalidate feelings pls hear voices,0
2067,way back nung normal daming motivations maggawa schoolworks mahanap unti unti nilalamon hirap financial time dumarami cases covid send help mental health,0
2068,really see physical mental health deteriorating hahahahahahahahahaha riuvcs yin,0
2069,pogi ganado pumasok panget,0
2070,profs realize best platform squeeze best mamser isnt working little advantage setting,1
2071,nakalimutan kasalanan duterte kase ampota sn jz dp x,0
2072,happening right okay,1
2073,pasok pasok namen nang zoom sermon puro assignment projects understand dii nang fast learner lalo gantong set yptzgn cg,0
2074,hate going zoom becausei lazy advicer teacher interact tops honors priorities smart ones im tired,0
2075,cause kids depressed,0
2076,tamad tired exhausted,0
2077,nyong sasabihin enroll ayaw aral waoooo ayaw kase eto expected mangyayare like akala natin magiging considerate prof wao joke yon,0
2078,grabe samin grade ah stress binibigay college bakasyon bakasyon nalalaman tas pinupuno schedule buhay nakakaiyak,0
2079,totoo maski natotonan ngayong,0
2080,natutunan gumagawa activities projects assignments even research alam pano nagawa yun natutunan nakakatamad aral ngayong taon,0
2081,tangina nauna decline mental health estudyante covid cases,0
2082,one subject cuz misunderstanding instructions clear teacher started yelling classmates amp ranting gc anymore used studious starting procrastinate academicease,0
2083,kind suffering spare kidding current state country conducive learning,0
2084,tbh really tamad comes schoolworks past days matter hard try backlogs seem find motivation finish requirements anymore bet lot feel way,0
2085,noong excited gumising maaga umattend online classes nakakapanghina tho parents working kinikita isnt enough load kakainin araw araw hirap nakikita silang umiiyak,1
2086,learning anymore exhausted depression anxiety slowly eating us responsibilities inside homes,0
2087,anxiety slowly eating lack sleep rest makes even weaker physically mentally emotionally,0
2088,shy hear plea grant us,0
2089,peformance declining going cry guilty much yes,0
2090,prefer instead,1
2091,ung sc agree hahahhahahahahahahah sorry,0
2092,mind goes tinatamad isabay pagpromote,0
2093,good morning studentsarenotrobots hehe gt,1
2094,bruh im fucking lazy wheres,0
2095,grabe stressful kanina antagal magload nung quiz kinatok kapatid minamanduhan magluto fries ayoko ajsjahshshshshahh,0
2096,educator say yes dutertepalpak,1
2097,teacher say yes,1
2098,lutang hahaahahahahahaha,0
2099,lemme bring back wanna spend another learning hundred none actually working,1
2100,narealize sumisigaw tao naranasan bagsak iniisip unmotivated lately bigla magugulat resulta nun meron failed subjects,0
2101,robot kame ha essay quiz siryusu kau,0
2102,amath best mathematics teaching app children learn math games preschool studyfromhome momblog mathematics momlife keujye z,1
2103,pati teachers pagod eextend,0
2104,support happy ratings pandemic,1
2105,hahahaha joke,0
2106,anong effort aminin nating sobrang hirap halos doble triple hirap compare face face,0
2107,mean sobrang hirap humarap next lvl enough natutunan say gasinong natutunan kundi act magpasa deadline haysss,0
2108,ihandle online lalo ungifted family lack things like wifi laptop,1
2109,tama katatapos activity makapasa wag magbagsak salamat,0
2110,deped guys natin pagalawin ulit uo w nfzu,0
2111,lost count last tweet yon lodi q points enrolled mun ngayong tangina p ch hhhvcl,0
2112,deped ched kakapagod sasabihin nyong weeks yong summer okay robot mapagod napapagod duh,0
2113,active twitter yet still acts blind posted hours ago stand country canceldeped canceldeped canceldeped canceldeped canceldeped canceldeped canceldeped canceldeped,0
2114,dami n yong alam kase tinuloy online th grading please pwede bang tama,1
2115,mas malala dun pakikinig deped hahhahahhahahhahahahahha,0
2116,tangina deped ibang modules dadagdag nanaman geez aral natutulog modules umaabot nang matapos modules hihirap colxbtjda,1
2117,accept fact teachers tired left behind ru patawa ha pakinggan time really want nakakain sistemang ganito deped,0
2118,brain going dieeeeeeee geeezzzzzzzz deped aral dalawang linggo nang summer takte tangina deped papatayin neto estudyante,1
2119,ansarap feeling pass modules araw,0
2120,natutuwa modules nakaka depress kaming pahinga,0
2121,sayang ung taon wag,1
2122,makinig,1
2123,mawawalan hininga nakakakita bestfriend paparinigan room bagalngglobe,0
2124,observed many applicants skilled work good promoting little drive us definitely add academicjobs academicchatter academictwitter,1
2125,good morning open accepting works dm details commissionopen studytwt studyplus studyspo studytwtph studybuddies studygram academictwitter academichelp academicjournals academicwriting,1
2126,pagod putangina,0
2127,indeed really read genz twitter netizen sentiments trended know worries online classes healthxph,0
2128,amath best mathematics teaching app children learn math games preschool studyfromhome momblog mathematics momlife hevqhnxypd,1
2129,problema lms,0
2130,first semester end still praying miracle,1
2131,good morning lovely writing ahead academictwitter academicmentalhealth academia hswrz bk,1
2132,good morning online accepting works dm studytwt studytwtph studytwtresources commissionsopen academictwitter academicchatter academicmentalhealth academiccommission academichelp academicwriting academiclife,1
2133,good morning account online open accepting commissions dm studytwt studytwtph studyspo studygram commissionsopen academicchatter academictwitter academicmentalhealth academichelp academicwrite,1
2134,tang deped,0
2135,internal bleeding nagaganap sinasagot english tanong haha alam feeling pagsagot module chz shuta,0
2136,kinalaykay plates bonak sagot comfunprog tatamad tamad uts nage expect uno,0
2137,siz ur joking right,1
2138,hirap sir hinay hinay salamat ibang prof nagko consider pinapagawa salamat nostudentleftbehind,0
2139,man college sinusubo inyo padin input teachers konting explenation hirap baka pagkakaintindi lesson kesa ipaintindi prof nostudentleftbehind,1
2140,pansin daming pinapagawa ngayong online compared regular grabe nakakapagod mass promotion ulit sanang activity subject per nostudentleftbehind,0
2141,struggling sem worries ease anxieties offer quality services dm us inquiries academicservices academiccommissions homeworkhelp academictwitter awtqcsq,0
2142,yestoacademicfreeze lalayas bahay feeling kwentang estudyante magulang ayoko nakakatakot un lalayas lng,0
2143,biggestsanaall maayos laptop stable connection lt academicease,1
2144,good morning account online dm help acads academicchatter academictwitter academicease academicjobs academicmentalhealth academics academiccommissions academicwrite,1
2145,stop online classes physically mentally abusing competent ourfutureisnotbrightanymore listentoyouth nglthisisbullshit,1
2146,diba dae redi relasyon harot ganon skool redi ol modular ipush nd sem,0
2147,noooo missed event kanina fuihweimt,0
2148,tags schoolwork commission cheap commission cheap commission affordable commissions commission research essay movie review book review reaction paper infographics research paper jn kuqeoci,0
2149,huli,0
2150,used hate idea well afraid academicmentalhealth,0
2151,tags schoolwork commission cheap commission cheap commission affordable commissions commission research essay movie review book review reaction paper infographics research paper,0
2152,hey guys help acads open commissions send dm give hand reply pm academicchatter academicmentalhealth academichelp academiccommission academicwriting acads n bptzkja,1
2153,hey guys help acads open commissions send dm give hand reply pm academicchatter academicmentalhealth academichelp academiccommission academicwriting acads ngvs mbwqr,1
2154,hey guys help acads open commissions send dm give hand reply pm academicchatter academicmentalhealth academichelp academiccommission academicwriting acads w xk qdqq,1
2155,hey guys help acads open commissions send dm give hand reply pm academicchatter academicmentalhealth academichelp academiccommission academicwriting acads qznz akjf,1
2156,hey guys help acads open commissions send dm give hand reply pm academicchatter academicmentalhealth academichelp academiccommission academicwriting acads,1
2157,hi back open acads commissions help acads send dm reply assist academicchatter academicmentalhealth academichelp academiccommission academicwriting acads ok bamjya,1
2158,hi back open acads commissions help acads send dm reply assist academicchatter academicmentalhealth academichelp academiccommission academicwriting acads krtgc fbd,1
2159,hi back open acads commissions help acads send dm reply assist academicchatter academicmentalhealth academichelp academiccommission academicwriting acads ualwvim wr,1
2160,hi back open acads commissions help acads send dm reply assist academicchatter academicmentalhealth academichelp academiccommission academicwriting acads afgneuclk,1
2161,hi back open acads commissions help acads send dm reply assist academicchatter academicmentalhealth academichelp academiccommission academicwriting acads oa q vtjjy,1
2162,hi back open acads commissions help acads send dm reply assist academicchatter academicmentalhealth academichelp academiccommission academicwriting acads,1
2163,listen people many committed suicide stress,0
2164,oh bebe back kit alalahanin,0
2165,sorry taeyong bibili b sk,0
2166,huyy grabeee sakit puso kaklase kaming hinto aaral sakit puso isipin maiwan pinili silang pera ched anue nostudentleftbehind,0
2167,sick want die,0
2168,lutang lutang online classeeeees charot,0
2169,please stop online classes draining emotionally mentally physically mentalhealth,0
2170,kskkfkds shuta sir,0
2171,nagising muntikan pako humingi id pass gc hahahahahha nakakahiyaaa parin,0
2172,papasok st nang klase bukas sisigaw nang,1
2173,tags schoolwork commission cheap commission cheap commission affordable commissions commission research essay movie review book review reaction paper logo making infographics research paper,0
2174,also affected pandemic full bullshit milking money us quality education ass,0
2175,ayo noong july kaso nakapag enroll sem masasabi nahirapan depression sapat gamit online natapos sem,0
2176,tangina pts solving e kaming kaalam alam naiturp hahagilap isasagot quiz mamya nakakaputa char hahahahahaha seffzvhava,0
2177,think online stress depression workload assignments guilt really stress depression workload assignments guilt,0
2178,magpatuloy support sis,1
2179,deped hirap hirap andaming sasagutan distribution pano pupunta computershop maka search pano internet cellphone spqyoi srp,0
2180,tags schoolwork commission cheap commission cheap commission affordable commissions commission research essay movie review book review reaction paper logo making infographics research paper accept commissions jn kuqeoci,0
2181,yestoacademicfreeze mas ginaganahan tumulong gawaing bahay tumulong kay mama kesa online stress inaabot,1
2182,online classes destroy mental health damn,0
2183,matagumpay banda anong pinagsasasabi deped basahin nddsxpvy nostudentleftbehind l qedpre,1
2184,sobrang unfair problem towards sem internet connection problemado bagsak subj graduate pwede nagttrabaho naudlot online sht passing grade yet got pinasa,0
2185,want sy,0
2186,pati prof nagaabang sagot caleb grabe hahahahahahahaha,1
2187,time theek hai sir mentor solution problems almost solved us academictwitter ctk yfbj,0
2188,honor failed subjects semester due consistent internet connection failure triggering anxiety panic attack profs know cause hell care one cares hate life unfair,0
2189,ayaw pang teachers wednesday amp amp,0
2190,kwenta mamamatay tayong,0
2191,ten months dropouts depression deaths would think least one gatchalian de vera briones duterte would called stop education tragedy turned farce samuel lazaro spark spokesperson nostudentleftbehind yqxvtorfk,0
2192,pagod pagod pagodd modulees,0
2193,kapatid grade nahihirapan puta modular sumasagot ngayun link binibigay module hahaha patawa,0
2194,helfff naiiintindihan pinapagawajsksksissisk pv jczjvd,0
2195,baka christmas gift samen tutal natututo,0
2196,bitch ilang araw nd sem ayoko,0
2197,bandaids stop bleeding real solutions educational crisis read full statement tofcdpvywc nostudentleftbehind wakasanangrehimen atinangbukas ivf ctnw,0
2198,convinced yet sherwin heightened education crisis vindicates read full statement oxxz muk nostudentleftbehind sumapi spark ldxq ztjrh bjrskoirt,0
2199,one really alarming bncnh glaj,0
2200,wag ayaw kitang kausapin,0
2201,better late never,1
2202,gago midterms,0
2203,ease ligtas balik eskwela better reflect true anxieties calls read full statement ppxkm nostudentleftbehind wakasanangrehimen atinangbukas rvnijyasfq,1
2204,bai nagyud namo another sem online legit bai satisfied natun mahimong engineer knowledge,1
2205,struggling sem worries ease anxieties offer quality services dm us inquiries academicservices academiccommissions homeworkhelp academictwitter,0
2206,amath best mathematics teaching app children learn math games preschool studyfromhome momblog mathematics momlife cxv pzbe,1
2207,oras pakinggan bukas liham kay bise presidente leni robredo buong pahayag lndc run artwork cartoonist zach xmexgiqtmz nostudentleftbehind freemasstestingnowph qh x jc,0
2208,official finished first semester still hate online classes,0
2209,struggling sem worries ease anxieties offer quality services dm us inquiries academicservices academiccommissions homeworkhelp academictwitter,0
2210,honestly online classes face face classes,1
2211,bwzt kanina ugh kairita,0
2212,papel sasagot hahahahahahahhahaha,0
2213,december pagod padin modules,0
2214,vilma serial killer natatawa magkakasunod namamatay resign justin dizon spark basic education spox sagot kay vilma eda deped pagmamaliit pagdurusa pagkamatay estudyante nostudentleftbehind hifuilnk k,0
2215,fact called officials aware nowadays mentally ready online studying still manage laugh baliwalain nahihirapan hxuswazr l,1
2216,grabe sobrang pagod teachers,0
2217,bagong taon test kaming xmas hahahahaha hanggag pasko tulog weeks module ibinigay whooo lab afhjpg gup,0
2218,mental health condition worsen tons activities teacher giving even catch always submit late,0
2219,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2220,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2221,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2222,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2223,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2224,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2225,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2226,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2227,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2228,deped duterte trial terror left behind left die read full statement svzcy ghwp nostudentleftbehind faqseduknow depeddoesntcare sib ltc,0
2229,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2230,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2231,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2232,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2233,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2234,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2235,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2236,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2237,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2238,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2239,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2240,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2241,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2242,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2243,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2244,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2245,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2246,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2247,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2248,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2249,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2250,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2251,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2252,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2253,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2254,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2255,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2256,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2257,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please,1
2258,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please gvoxvzpthf,1
2259,edi tumira safe bang dds bobo naisip matandang hukluban mas bahay kesa wait nasa bahay pumapasok sources please jtbcyftanp,1
2260,edi tumira bang dds bobo naisip matandang hukluban mas bahay kesa schooll wait nasa bahay pumapasok hrz dultqn,1
2261,edi tumira bang dds bobo naisip matandang hukluban mas bahay kesa schooll wait nasa bahay pumapasok hrz dultqn,1
2262,edi tumira bang dds bobo naisip matandang hukluban mas bahay kesa schooll wait nasa bahay pumapasok hrz dultqn,1
2263,ugh curse deped laughing suicide oh please surrounded idiots,0
2264,holiday tinambakan requirements hehehe love college love online classes,1
2265,omg tulog tatlong araw hahahabashahaba,0
2266,safe already education must expense health wellbeing read full statement ohvd pyftx faqseduknow freemasstestingnowph nostudentleftbehind zbpevypvpn,1
2267,dear santa really believe leaving handle whatever want still important even christmas cancelled,1
2268,sisimulan modules ih utak christmas,0
2269,neto hahahahaha,1
2270,knew still online classes despite late hour cuz teacher wanted continue despite schedule decided give us crashing thank google google academichalt bftlzqct,0
2271,lowkey supporting,1
2272,mark dalhin nako korea ayoko magaral ayoko magzumba pe lkvsz awff,0
2273,lowkey supporting,1
2274,la kuryente,0
2275,take back everything good said online,1
2276,kasalanan briones,0
2277,napapala aaral oaq yr,0
2278,tags schoolwork commission cheap commission cheap commission affordable commissions commission research essay movie review book review reaction paper logo making infographics research paper dopzny sob,0
2279,tumawag teacher parents regarding works dami daw nagagawa parents took phone saying cellphone daw nakasira aaral honest phone reason,1
2280,hirap simulan hahaha kabanas pekenginangshet kang module,0
2281,stress sang module answeran kataraka mental block real,0
2282,sakin online score,1
2283,tags schoolwork commission cheap commission cheap commission affordable commissions commission research essay movie review book review reaction paper logo making infographics research paper jn kuqeoci,0
2284,nagpakamatay schoolmate kaibigan due stress online tas sinabayan family prob please totoong pakialam samin itigil,0
2285,daghan kaayo project og assignment walay scheduling dira sad minimize stress unta naay action ani,0
2286,messenger,0
2287,pati messenger sumuko dami activities binibigay hayst hahahaha,0
2288,messenger teachers message us right mark zuckerberg said,1
2289,use education health deteriorating due neglect self pass human,0
2290,fuckk im goddamn tired wanna rest teachers giving many activities like even done answering fcking activities gave us midnight giving activities im guessing christmas,1
2291,hahhahaha,0
2292,last pasahan akl nagpprocrastinate,0
2293,start support,1
2294,grabe sobrang anti poor pagaaral nakausap bata ganon yaman grabe silang load matinong signal matinong cp sinagagutan pinapanood video lesson pinoppst teachers,0
2295,bang iiyak sobrang stress naisip government hirap situation nming kayang ung fast pace lessons lalo digital,0
2296,brother told sleep late could phone online classes dont know get annoyed pity,0
2297,feel guys internet brown gainulan first time hyperventilate liwat tayan kapasa exam feeling hopeless gid presence mind wow step man tani gamay bi gobyerno,0
2298,thank youuu artph art artistsupport make doodles cheap price p p help sisters online pisoparasalaptop pisoparasaonlineclass ibispaint ekpfhfyqob,1
2299,nakakatamad magaral nakong naiintindihan nitong nd quarter,0
2300,good morning maliban dyan balak pakisama,0
2301,blind deped,0
2302,napakadaming rason itigil klase magkaroon ata naririnig ayaw pansinin hayys anuna,1
2303,hahahaha nagpuputol putol internet konting ulan bang mas itataas ambaba hahahaha wcopxira n,0
2304,learning anymore dying gb ir rw,0
2305,st time gmeet pose daw iscreenshoot sir sabay alis sir gmeet charaaaaaaaaaaaaaaaaaaaaaaaaaaat midterm ok first time kaming meet midterm ngang natuturo onlineclasses,0
2306,umaasa parin,1
2307,finding dignidad dm found hehe takteng p e,1
2308,yestoacademicfreeze endthesem someone stop things happening bilisan oras kakapit mahigpit,0
2309,thank jenyangg n artph art artistsupport make doodles cheap price p p help sisters online pisoparasalaptop pisoparasaonlineclass ibispaint got got lastpiece bh ietn h rcgrtkstg,1
2310,thank jenyangg n artph art artistsupport make doodles cheap price p p help sisters online pisoparasalaptop pisoparasaonlineclass ibispaint got got lastpiece bh ietn h,1
2311,daw mapapa pakshet ulobrahon christmas pahuya kg teachers tas tnginang systema sng eskwelahan gina overkill kmi ah tsk want dis shit trend,0
2312,thank youuu artph art artistsupport make doodles cheap price p p help sisters online pisoparasalaptop pisoparasaonlineclass ibispaint cmdqalwqcu,1
2313,amath best mathematics teaching app children learn math games preschool studyfromhome momblog mathematics momlife remotelearning mouz g q,1
2314,hahahhahha support anang,1
2315,omgg im shookt nakikita rants teachers saminn,0
2316,shuta kelan chos hahahahahha kelan huhu take care urself dont skip meals baka mamaya kumakain studies,0
2317,stayed awake till finish editing video requirements pe come back phcking tired see teachers mad google meet thought strictly mdular optional,0
2318,title edukasyon palpak tagumpay gitna pandemya want know answer palpak sya tagumpay jxfa whnur,1
2319,panget saket online p yon linggo pota ayaw kunat nahihirapan pasarap ee,0
2320,ngayong gabi iniwan gawain lamesa hinayaan nakabukas modules naghihintay humawak panulat balikan bahala pagod pagod katawang lupa ngayong araw,0
2321,adequate health infrastructure free mass testing contract tracing lives families teachers stake spark said jrgzwuiopf masstestingnowph tuloytuloynasahod ayudaparasalahat,1
2322,goodday subject mathematics topic circle assignment area circumference perimeter circle education educationministergoeslive psychology schools bslsmbheuc,1
2323,exam today potah laman utak cheer selp,0
2324,nakaka drain,0
